Country,Year,Food Category,Total Waste (Tons),Economic Loss (Million $),Avg Waste per Capita (Kg),Population (Million),Household Waste (%),Material_Footprint_Per_Capita,Continent,Hemisphere,Waste_Per_Capita_kg,Economic_Loss_Per_Capita_USD,Carbon_Footprint_kgCO2e,Carbon_Per_Capita_kgCO2e,Years_From_2018,Is_Pandemic_Year,Is_Post_Pandemic,Year_Trend,Country_Trend,Year_Cycle,Year_Cycle_Cos,Population_Material_Interaction,Year_Population_Interaction,GDP_Per_Capita_Proxy,Waste_Efficiency,Economic_Intensity,Waste_Trend,Economic_Trend,Category_Waste_Share,Category_Economic_Share,Sustainability_Score,Country_Encoded,Food Category_Encoded,Continent_Encoded,Hemisphere_Encoded,ISO_Code,Correct_Waste_Per_Capita_kg,Correct_Carbon_Per_Capita_kgCO2e,Correct_Economic_Loss_Per_Capita_USD
Italy,2019,Bakery Items,23264.75,25238.78,96.73,1064.52,31.61,11.85,Europe,Northern Hemisphere,0.0218546856799308,23.709070754894224,23264750.0,0.0218546856799308,1,0,0,1,46.5,1268.5751135195585,0.8090169943749413,12614.562,1064.52,23709.070754894223,21.85468567993086,1.084850686123857,24474.243333333336,24711.41666666666,0.0403574607912603,0.04241394824902,94.56943692932025,9,0,3,0,ITA,0.02185468567993086,0.02185468567993086,23.709070754894224
South Korea,2018,Beverages,37820.84,31751.28,188.69,546.2,58.6,21.65,Asia,Northern Hemisphere,0.0692435737824972,58.13123398022702,37820840.0,0.0692435737824972,0,0,0,0,17.5,1267.9467949888406,0.3090169943749612,11825.23,0.0,58131.233980227014,69.24357378249724,0.8395181069484443,26416.293333333324,25946.99,0.0538721584242717,0.0443861854007657,84.49277627242768,15,1,2,0,KOR,0.06924357378249725,0.06924357378249725,58.13123398022702
India,2022,Beverages,42201.42,49235.91,84.23,205.94,49.13,17.549999999999997,Asia,Unknown,0.204920947848888,239.07890647761485,42201420.0,0.204920947848888,4,1,0,4,176.5,1270.4600691117123,0.3090169943750283,3614.2469999999994,823.76,239078.9064776149,204.92094784888803,1.1666884668809725,36988.25666666669,37787.48,0.0453383987727587,0.0539878734961678,47.40317665339418,7,1,2,2,IND,0.20492094784888804,0.20492094784888804,239.07890647761485
UK,2024,Fruits & Vegetables,22500.01,21129.02,52.15,737.52,47.4,17.549999999999997,Europe,Unknown,0.0305076608091983,28.648741729037855,22500010.0,0.0305076608091983,6,0,1,6,226.5,1271.7167061731484,-0.8090169943750019,12943.475999999995,4425.12,28648.741729037854,30.507660809198395,0.9390671381923832,21837.953333333353,20643.633333333335,0.0248014996324805,0.0236293864474408,92.86405331380844,18,4,3,2,GBR,0.030507660809198395,0.030507660809198395,28.648741729037855
China,2022,Grains & Cereals,16867.83,19455.59,124.35,214.15,45.91,17.549999999999997,Asia,Unknown,0.078766425402755,90.85029185150596,16867830.0,0.078766425402755,4,1,0,4,181.5,1270.4600691117123,0.3090169943750283,3758.332499999999,856.6,90850.29185150596,78.76642540275509,1.1534139246127093,27268.55666666667,30231.063333333335,0.0244341095611136,0.0269156138572236,79.88767125846368,4,5,2,2,CHN,0.07876642540275508,0.07876642540275508,90.85029185150596
Mexico,2021,Prepared Food,43058.71,51219.63,31.1,961.1,43.04,10.85,America,Northern Hemisphere,0.0448014878784725,53.29271667880553,43058710.0,0.0448014878784725,3,1,0,3,110.0,1269.8317505809944,0.8090169943749828,10427.935,2883.3,53292.71667880553,44.80148787847258,1.1895300625587717,29962.936666666657,31271.31666666667,0.0478298679948291,0.0562389840737337,88.3985200291333,11,7,1,0,MEX,0.04480148787847258,0.04480148787847258,53.29271667880553
China,2024,Meat & Seafood,28541.94,29937.14,38.07,311.81,62.16,17.549999999999997,Asia,Unknown,0.0915363201949905,96.01083993457554,28541940.0,0.0915363201949905,6,0,1,6,244.0,1271.7167061731484,-0.8090169943750019,5472.2654999999995,1870.86,96010.83993457556,91.53632019499054,1.048882451578274,26132.04333333334,28010.85,0.029725398169067,0.0306394937102439,77.58383117924377,4,6,2,2,CHN,0.09153632019499054,0.09153632019499054,96.01083993457554
China,2023,Frozen Food,5307.21,4368.62,82.8,967.12,54.49,17.549999999999997,Asia,Unknown,0.005487643725701,4.5171436843411366,5307210.0,0.005487643725701,5,0,1,5,210.5,1271.0883876424302,-0.3090169943748428,16972.956,4835.6,4517.143684341137,5.487643725701051,0.8231481324462382,16905.660000000007,17920.45,0.0074112060374515,0.0060324444215651,98.78001550996774,4,3,2,2,CHN,0.005487643725701051,0.005487643725701051,4.5171436843411366
Brazil,2018,Fruits & Vegetables,9322.17,11179.24,153.62,900.87,41.75,18.28,America,Southern Hemisphere,0.0103479636351526,12.409382041804031,9322170.0,0.0103479636351526,0,0,0,0,20.5,1267.9467949888406,0.3090169943749612,16467.9036,0.0,12409.382041804032,10.347963635152686,1.199210055169558,23094.473333333328,24695.080000000013,0.0090272144344792,0.0109103267397525,97.31034688689824,2,4,1,1,BRA,0.010347963635152686,0.010347963635152686,12.409382041804033
Russia,2022,Beverages,33284.79,28126.49,138.45,1113.87,64.06,17.549999999999997,Europe,Unknown,0.0298821137116539,25.25114241338756,33284790.0,0.0298821137116539,4,1,0,4,146.0,1270.4600691117123,0.3090169943750283,19548.418499999996,4455.48,25251.142413387563,29.882113711653968,0.8450253103594765,25527.05666666666,22833.8,0.032440877236874,0.0277487244155515,93.29138983902968,12,1,3,2,RUS,0.029882113711653963,0.029882113711653963,25.25114241338756
Indonesia,2019,Bakery Items,34680.0,28045.7,160.94,690.05,69.95,6.77,Asia,Southern Hemisphere,0.0502572277371205,40.64299688428375,34680000.0,0.0502572277371205,1,0,0,1,45.5,1268.5751135195585,0.8090169943749413,4671.638499999999,690.05,40642.996884283755,50.2572277371205,0.808699538638985,16554.806666666667,14346.31999999999,0.0596639454081092,0.0482787260545991,88.89968842837477,8,0,2,1,IDN,0.0502572277371205,0.0502572277371205,40.64299688428375
Canada,2019,Bakery Items,42830.12,47766.01,162.33,207.39,39.04,35.05,America,Northern Hemisphere,0.2065196971888712,230.3197357635373,42830120.0,0.2065196971888712,1,0,0,1,53.5,1268.5751135195585,0.8090169943749413,7269.0194999999985,207.39,230319.73576353732,206.51969718887125,1.11524343149167,40298.906666666655,40046.790000000015,0.0371565851495287,0.0410514740824443,48.0552688172043,3,0,1,0,CAN,0.2065196971888712,0.2065196971888712,230.3197357635373
France,2021,Grains & Cereals,11217.16,9051.72,138.97,1101.37,45.37,17.1,Europe,Northern Hemisphere,0.0101847335591127,8.218600470323324,11217160.0,0.0101847335591127,3,1,0,3,114.5,1269.8317505809944,0.8090169943749828,18833.427,3304.1099999999997,8218.600470323325,10.18473355911274,0.8069529185640572,25587.56999999999,22676.853333333336,0.0108622262218418,0.0089572129832465,97.75227725469188,5,5,3,0,FRA,0.010184733559112742,0.010184733559112742,8.218600470323324
Germany,2021,Frozen Food,7220.82,7643.14,116.18,969.65,54.09,19.4,Europe,Northern Hemisphere,0.0074468313308925,7.882369927293353,7220820.0,0.0074468313308925,3,1,0,3,151.0,1269.8317505809944,0.8090169943749828,18811.21,2908.95,7882.369927293354,7.44683133089259,1.0584864322888536,20006.77666666668,18780.039999999997,0.0066789914906176,0.0073159918181084,98.1692066209457,6,3,3,0,DEU,0.00744683133089259,0.00744683133089259,7.882369927293353
Indonesia,2022,Dairy Products,35663.6,38690.79,43.77,467.77,64.44,17.549999999999997,Asia,Unknown,0.0762417427368151,82.7132778929816,35663600.0,0.0762417427368151,4,1,0,4,150.5,1270.4600691117123,0.3090169943750283,8209.363499999998,1871.08,82713.2778929816,76.2417427368151,1.0848817842281766,24946.953333333327,23692.229999999992,0.0368979237349725,0.0403494059982688,81.05482822754773,8,2,2,2,IDN,0.0762417427368151,0.0762417427368151,82.7132778929816
France,2021,Frozen Food,27667.38,28962.89,125.26,821.78,53.05,17.1,Europe,Northern Hemisphere,0.0336676239382803,35.244092092774224,27667380.0,0.0336676239382803,3,1,0,3,114.5,1269.8317505809944,0.8090169943749828,14052.438,2465.34,35244.092092774226,33.66762393828032,1.046824455369464,28383.40666666666,25436.526666666672,0.0267919277718837,0.0286604948385877,91.76212343936332,5,3,3,0,FRA,0.033667623938280315,0.033667623938280315,35.244092092774224
France,2024,Prepared Food,31850.76,37235.91,166.61,397.67,68.28,17.549999999999997,Europe,Unknown,0.0800934443131239,93.63520004023437,31850760.0,0.0800934443131239,6,0,1,6,223.0,1271.7167061731484,-0.8090169943750019,6979.108499999999,2386.02,93635.20004023435,80.09344431312394,1.1690744585058568,23578.433333333323,25083.50666666667,0.0436835211133603,0.0506442165010942,79.42339779213921,5,7,3,2,FRA,0.08009344431312394,0.08009344431312394,93.63520004023437
China,2021,Fruits & Vegetables,2082.38,1845.54,85.73,333.79,36.58,21.96,Asia,Northern Hemisphere,0.0062385931274154,5.529045208064951,2082380.0,0.0062385931274154,3,1,0,3,144.0,1269.8317505809944,0.8090169943749828,7330.028400000001,1001.37,5529.04520806495,6.238593127415441,0.8862647547517744,11977.176666666672,12050.433333333332,0.0019731918877989,0.001709079298329,98.57369244135536,4,4,2,0,CHN,0.006238593127415441,0.006238593127415441,5.529045208064951
France,2022,Grains & Cereals,49249.34,46203.04,130.9,554.42,66.07,17.549999999999997,Europe,Unknown,0.0888303812993759,83.33581039645034,49249340.0,0.0888303812993759,4,1,0,4,150.5,1270.4600691117123,0.3090169943750283,9730.070999999998,2217.68,83335.81039645035,88.83038129937593,0.9381453639784818,36255.82666666665,37467.280000000006,0.0504908597504026,0.0468933442596432,79.23016557844234,5,5,3,2,FRA,0.08883038129937593,0.08883038129937593,83.33581039645034
Australia,2020,Grains & Cereals,47066.77,42938.46,64.07,702.55,57.4,46.82,Oceania,Southern Hemisphere,0.0669941925841577,61.118012952814745,47066770.0,0.0669941925841577,2,1,0,2,75.0,1269.2034320502764,1.0,32893.390999999996,1405.1,61118.01295281475,66.99419258415772,0.9122882237298204,44854.15333333334,45958.56333333333,0.0630782578822308,0.0589084145442985,84.50901174293644,1,5,4,1,AUS,0.06699419258415772,0.06699419258415772,61.118012952814745
China,2021,Beverages,20312.93,18227.93,100.56,1357.45,38.11,21.96,Asia,Northern Hemisphere,0.0149640355077535,13.428067332130096,20312930.0,0.0149640355077535,3,1,0,3,144.0,1269.8317505809944,0.8090169943749828,29809.602000000003,4072.35,13428.067332130096,14.964035507753508,0.897356019047966,9234.173333333338,8147.363333333334,0.0192478359825912,0.0168801422967751,96.56222829570147,4,1,2,0,CHN,0.014964035507753508,0.014964035507753508,13.428067332130096
South Africa,2021,Meat & Seafood,17942.49,15560.93,131.93,827.52,52.89,7.55,Africa,Southern Hemisphere,0.0216822433294663,18.804294760247487,17942490.0,0.0216822433294663,3,1,0,3,121.0,1269.8317505809944,0.8090169943749828,6247.776,2482.56,18804.294760247485,21.68224332946636,0.8672670292696275,13305.139999999998,11776.186666666665,0.0168758002018889,0.0144538914238037,95.08405645784995,14,6,0,1,ZAF,0.021682243329466357,0.021682243329466357,18.804294760247487
Saudi Arabia,2021,Fruits & Vegetables,4876.65,4178.05,35.1,752.3,62.37,30.03,Asia,Northern Hemisphere,0.0064823208826266,5.553701980592849,4876650.0,0.0064823208826266,3,1,0,3,125.0,1269.8317505809944,0.8090169943749828,22591.569,2256.8999999999996,5553.7019805928485,6.482320882626611,0.856745921893103,23024.906666666662,21505.503333333338,0.0068002928309994,0.0057850141127455,98.537104878373,13,4,2,0,SAU,0.006482320882626611,0.006482320882626611,5.553701980592849
South Korea,2022,Grains & Cereals,37365.34,43081.43,150.77,237.06,40.41,17.549999999999997,Asia,Unknown,0.1576197587108748,181.73217750780393,37365340.0,0.1576197587108748,4,1,0,4,159.5,1270.4600691117123,0.3090169943750283,4160.402999999999,948.24,181732.17750780392,157.61975871087486,1.1529784019093632,25286.229999999992,25191.26,0.0472950077519944,0.0556192260658261,59.76001602969713,15,5,2,2,KOR,0.15761975871087489,0.15761975871087489,181.73217750780393
Australia,2023,Bakery Items,4270.43,5040.7,69.09,637.62,50.96,17.549999999999997,Oceania,Unknown,0.0066974530284495,7.905492299488723,4270430.0,0.0066974530284495,5,0,1,5,178.0,1271.0883876424302,-0.3090169943748428,11190.230999999998,3188.1,7905.492299488723,6.697453028449547,1.180372936683191,32275.36333333333,33516.12333333334,0.0040708990360643,0.0046096608054342,98.2718073460682,1,0,4,2,AUS,0.0066974530284495465,0.0066974530284495465,7.905492299488723
Germany,2019,Beverages,39853.72,45320.14,148.62,1192.75,66.0,19.4,Europe,Northern Hemisphere,0.0334133053867113,37.99634458184867,39853720.0,0.0334133053867113,1,0,0,1,63.0,1268.5751135195585,0.8090169943749413,23139.35,1192.75,37996.344581848665,33.41330538671138,1.1371621018063056,21303.903333333343,22420.41,0.0383185434997557,0.0429694763209856,91.52250278767552,6,1,3,0,DEU,0.03341330538671138,0.03341330538671138,37.99634458184867
Mexico,2023,Dairy Products,47563.03,44152.92,50.81,1104.15,61.07,17.549999999999997,America,Unknown,0.0430766019109722,39.988153783453335,47563030.0,0.0430766019109722,5,0,1,5,192.5,1271.0883876424302,-0.3090169943748428,19377.832499999997,5520.75,39988.15378345333,43.07660191097224,0.9283033482097336,38980.569999999985,40180.75000000001,0.0557687155584018,0.0521896809987586,89.97046035411856,11,2,1,2,MEX,0.04307660191097224,0.04307660191097224,39.988153783453335
Argentina,2023,Frozen Food,29183.93,24719.3,182.49,156.89,40.02,17.549999999999997,America,Unknown,0.1860152336031614,157.55816176939257,29183930.0,0.1860152336031614,5,0,1,5,193.5,1271.0883876424302,-0.3090169943748428,2753.4194999999995,784.4499999999999,157558.16176939258,186.01523360316148,0.847017519573272,29933.040000000005,29409.070000000007,0.0410966014518947,0.0353959407982689,58.20205111861815,0,3,1,2,ARG,0.18601523360316144,0.18601523360316144,157.55816176939257
Turkey,2023,Meat & Seafood,25255.13,21478.56,128.32,458.67,68.52,17.549999999999997,Europe,Unknown,0.0550616565286589,46.82791549480018,25255130.0,0.0550616565286589,5,0,1,5,197.0,1271.0883876424302,-0.3090169943748428,8049.658499999999,2293.35,46827.91549480019,55.06165652865895,0.8504632524164397,21052.613333333346,18660.700000000008,0.0258759904943647,0.0223907065582804,87.60857653650773,17,6,3,2,TUR,0.05506165652865895,0.05506165652865895,46.82791549480018
Germany,2018,Frozen Food,35026.38,39926.44,190.84,453.26,52.53,20.23,Europe,Northern Hemisphere,0.077276574151701,88.08727882451574,35026380.0,0.077276574151701,0,0,0,0,21.0,1267.9467949888406,0.3090169943749612,9169.4498,0.0,88087.27882451573,77.27657415170101,1.1398962724666382,27366.973333333342,30963.24,0.0343701675755635,0.0398762644939126,80.37255173631029,6,3,3,0,DEU,0.07727657415170101,0.07727657415170101,88.08727882451574
Germany,2023,Fruits & Vegetables,4781.44,4913.99,174.3,677.87,62.47,17.549999999999997,Europe,Unknown,0.0070536238511809,7.249162818829569,4781440.0,0.0070536238511809,5,0,1,5,229.0,1271.0883876424302,-0.3090169943748428,11896.6185,3389.35,7249.162818829569,7.053623851180904,1.0277217741935485,26553.84666666668,30053.523333333334,0.0047385515124176,0.0048780477151665,98.28757637895173,6,4,3,2,DEU,0.007053623851180905,0.007053623851180905,7.249162818829569
Australia,2018,Dairy Products,25698.19,29519.12,129.72,1215.2,35.96,47.7,Oceania,Southern Hemisphere,0.0211472926267281,24.29157340355497,25698190.0,0.0211472926267281,0,0,0,0,15.0,1267.9467949888406,0.3090169943749612,57965.04000000001,0.0,24291.57340355497,21.14729262672811,1.1486847906408972,25678.463333333333,25832.76,0.0457073839467811,0.0519002738858395,94.61022169190257,1,2,4,1,AUS,0.021147292626728112,0.021147292626728112,24.29157340355497
Russia,2022,Prepared Food,4292.19,4940.03,198.75,1073.16,47.07,17.549999999999997,Europe,Unknown,0.0039995806776249,4.603255805285325,4292190.0,0.0039995806776249,4,1,0,4,146.0,1270.4600691117123,0.3090169943750283,18833.958,4292.64,4603.255805285326,3.9995806776249574,1.1509346044792983,24360.63333333333,21613.77666666666,0.0041833644997411,0.0048736806858785,98.97973312460395,12,7,3,2,RUS,0.003999580677624958,0.003999580677624958,4.603255805285325
Germany,2020,Beverages,31178.13,27150.05,120.51,1065.11,52.09,19.4,Europe,Northern Hemisphere,0.0292722160152472,25.490371886471824,31178130.0,0.0292722160152472,2,1,0,2,106.0,1269.2034320502764,1.0,20663.134,2130.22,25490.37188647182,29.272216015247256,0.8708043105856572,23661.983333333348,23996.826666666664,0.0310228491614925,0.0271614757463874,93.3528525692182,6,1,3,0,DEU,0.029272216015247255,0.029272216015247255,25.490371886471824
Saudi Arabia,2024,Dairy Products,48884.83,49493.39,53.16,750.5,39.8,17.549999999999997,Asia,Unknown,0.0651363491005996,65.94722185209861,48884830.0,0.0651363491005996,6,0,1,6,219.5,1271.7167061731484,-0.8090169943750019,13171.274999999998,4503.0,65947.22185209859,65.1363491005996,1.0124488517194392,32339.96666666667,30540.80666666667,0.0481839534408425,0.0479892430011334,84.28618894070618,13,2,2,2,SAU,0.0651363491005996,0.0651363491005996,65.94722185209861
China,2022,Beverages,37990.58,41710.73,38.29,627.03,68.12,17.549999999999997,Asia,Unknown,0.0605881377286573,66.52110744302506,37990580.0,0.0605881377286573,4,1,0,4,181.5,1270.4600691117123,0.3090169943750283,11004.376499999998,2508.12,66521.10744302506,60.58813772865733,1.097922958796628,20128.630000000005,20594.733333333337,0.0550317375744391,0.0577042331989373,84.86554997368548,4,1,2,2,CHN,0.06058813772865732,0.06058813772865732,66.52110744302506
Brazil,2022,Frozen Food,31665.64,31253.42,107.86,315.01,49.21,17.549999999999997,America,Unknown,0.1005226500746008,99.2140566966128,31665640.0,0.1005226500746008,4,1,0,4,164.0,1270.4600691117123,0.3090169943750283,5528.425499999999,1260.04,99214.0566966128,100.5226500746008,0.9869821042619066,18883.726666666666,18467.32000000001,0.0460350546403174,0.0476529023449279,76.0054233198946,2,3,1,2,BRA,0.1005226500746008,0.1005226500746008,99.2140566966128
Russia,2021,Meat & Seafood,40014.07,38998.71,163.93,1084.75,63.71,17.549999999999997,Europe,Unknown,0.036887826688177,35.95179534454944,40014070.0,0.036887826688177,3,1,0,3,109.0,1269.8317505809944,0.8090169943749828,19037.362499999996,3254.25,35951.795344549435,36.887826688177,0.9746249256823912,25863.68333333333,24021.74333333333,0.0486053416781062,0.0482133578413646,91.24052472920027,12,6,3,2,RUS,0.036887826688177,0.036887826688177,35.95179534454944
Canada,2019,Meat & Seafood,49545.19,52033.37,28.52,288.9,60.06,35.05,America,Northern Hemisphere,0.1714959847698165,180.1085842852198,49545190.0,0.1714959847698165,1,0,0,1,53.5,1268.5751135195585,0.8090169943749413,10125.944999999998,288.9,180108.5842852198,171.49598476981657,1.0502204149383625,40885.17999999999,43810.236666666686,0.0429821366595419,0.0447189652218646,57.97970370370371,3,6,1,0,CAN,0.17149598476981653,0.17149598476981653,180.1085842852198
Indonesia,2023,Prepared Food,25607.05,26209.52,172.27,624.95,39.28,17.549999999999997,Asia,Unknown,0.0409745579646371,41.938587086966955,25607050.0,0.0409745579646371,5,0,1,5,190.0,1271.0883876424302,-0.3090169943748428,10967.8725,3124.75,41938.58708696695,40.97455796463717,1.0235275051206605,31983.55,30982.003333333327,0.0249230423369026,0.0257643369905665,90.0697031762541,8,7,2,2,IDN,0.04097455796463717,0.04097455796463717,41.938587086966955
Germany,2022,Grains & Cereals,24563.9,20249.73,178.92,566.23,61.88,17.549999999999997,Europe,Unknown,0.0433814880878794,35.762375713049465,24563900.0,0.0433814880878794,4,1,0,4,191.5,1270.4600691117123,0.3090169943750283,9937.3365,2264.92,35762.37571304946,43.38148808787948,0.8243695015856601,20174.490000000016,17437.92333333333,0.034077361530259,0.02759703071615,90.35035409639192,6,5,3,2,DEU,0.043381488087879484,0.043381488087879484,35.762375713049465
